date,atelier,usine,mtbf_heures,mttr_heures,disponibilite_pct,trs_oee_pct,performance_pct,qualite_pct,nb_alertes,nb_pannes,nb_pannes_evitees,cout_maintenance_jour_eur,economies_predictif_eur,vrms_moyen_mm_s,asset_health_index
2025-02-11,Convoyage,Tanger,489.5,5.6,98.87,91.87,95.7,97.1,0,0,0,880.39,0.0,1.19,92.5
2025-02-12,Pomperie,Casablanca,400.1,3.8,99.06,91.57,95.0,97.3,1,0,0,2505.82,0.0,3.01,83.5
2025-02-12,Air comprimé,Tanger,424.3,7.4,98.29,85.72,90.0,96.9,0,0,0,4139.58,0.0,3.21,81.2
2025-02-12,Ventilation,Casablanca,477.3,6.2,98.72,87.96,91.2,97.7,0,0,0,1327.59,0.0,1.26,87.3
2025-02-12,Broyage,Casablanca,402.5,4.6,98.87,87.07,92.8,94.9,2,0,0,2998.43,0.0,3.73,86.2
2025-02-12,Convoyage,Tanger,522.3,7.0,98.68,90.9,93.8,98.2,0,1,0,777.22,0.0,1.59,81.2
2025-02-13,Pomperie,Casablanca,368.4,4.2,98.87,91.11,95.3,96.7,0,0,0,2851.8,0.0,2.4,82.3
2025-02-13,Air comprimé,Tanger,383.9,5.9,98.49,92.18,95.7,97.8,0,1,0,2814.34,0.0,2.9,81.1
2025-02-13,Ventilation,Casablanca,445.1,7.4,98.36,93.5,96.9,98.1,0,1,0,1190.84,0.0,2.02,100
2025-02-13,Broyage,Casablanca,344.2,4.9,98.6,90.85,94.5,97.5,0,0,2,4278.59,3862.04,4.58,93.8
2025-02-13,Convoyage,Tanger,456.7,10.1,97.84,90.44,95.1,97.2,0,0,2,846.28,15699.61,1.12,70.2
2025-02-14,Pomperie,Casablanca,369.7,5.5,98.53,91.26,92.9,99.7,0,0,0,2476.38,0.0,2.65,73.1
2025-02-14,Air comprimé,Tanger,437.4,7.5,98.31,90.05,92.9,98.6,0,0,0,3275.21,0.0,2.89,94.7
2025-02-14,Ventilation,Casablanca,485.6,10.1,97.96,84.28,90.0,95.6,0,0,0,817.55,0.0,1.43,71.2
2025-02-14,Broyage,Casablanca,316.2,5.2,98.38,87.88,91.9,97.2,0,0,0,4641.03,0.0,4.13,80.2
2025-02-14,Convoyage,Tanger,507.9,8.9,98.28,89.42,93.7,97.1,1,0,0,824.6,0.0,1.25,81.5
2025-02-15,Pomperie,Casablanca,414.3,6.5,98.46,91.69,96.7,96.3,0,0,2,2740.08,10547.3,3.2,87.6
2025-02-15,Air comprimé,Tanger,459.1,7.6,98.37,89.21,93.2,97.3,0,0,0,1545.8,0.0,3.15,85.6
2025-02-15,Ventilation,Casablanca,558.7,7.5,98.68,87.65,93.5,95.0,0,0,0,1007.52,0.0,1.64,82.0
2025-02-15,Broyage,Casablanca,336.3,3.2,99.06,91.08,94.3,97.5,0,0,1,4436.35,4048.38,3.82,70.6
2025-02-15,Convoyage,Tanger,437.4,3.0,99.32,88.76,92.9,96.2,0,0,0,821.54,0.0,1.09,89.4
2025-02-16,Pomperie,Casablanca,430.5,2.7,99.38,93.18,94.8,98.9,0,0,0,2966.83,0.0,1.85,85.5
2025-02-16,Air comprimé,Tanger,452.6,5.1,98.89,80.09,84.8,95.5,0,0,0,2208.51,0.0,3.03,74.3
2025-02-16,Ventilation,Casablanca,466.3,6.5,98.63,91.9,94.6,98.5,0,0,0,563.9,0.0,1.88,91.9
2025-02-16,Broyage,Casablanca,393.1,4.4,98.89,88.18,92.5,96.4,0,0,0,2221.86,0.0,4.3,69.7
2025-02-16,Convoyage,Tanger,491.6,7.0,98.6,85.32,90.7,95.4,0,0,0,1123.34,0.0,1.58,85.6
2025-02-17,Pomperie,Casablanca,374.1,5.8,98.47,82.9,87.7,96.0,0,0,0,2234.15,0.0,2.58,83.0
2025-02-17,Air comprimé,Tanger,444.4,2.7,99.4,93.04,96.9,96.6,0,1,0,5018.95,0.0,3.54,88.7
2025-02-17,Ventilation,Casablanca,475.5,7.5,98.45,89.29,93.6,96.9,1,0,0,1383.44,0.0,1.66,94.4
2025-02-17,Broyage,Casablanca,351.2,4.4,98.76,88.39,90.5,98.9,0,0,0,4792.48,0.0,4.68,83.2
2025-02-17,Convoyage,Tanger,471.9,7.2,98.5,89.33,93.4,97.1,0,0,0,942.17,0.0,1.18,87.5
2025-02-18,Pomperie,Casablanca,379.3,6.2,98.39,92.57,96.2,97.8,0,0,1,3557.52,5334.79,1.69,80.8
2025-02-18,Air comprimé,Tanger,446.3,6.0,98.67,88.52,92.3,97.2,0,0,1,4068.08,5794.47,2.84,68.8
2025-02-18,Ventilation,Casablanca,509.5,6.0,98.84,87.09,90.0,97.9,0,0,1,1284.76,6262.22,1.28,85.3
2025-02-18,Broyage,Casablanca,354.4,4.8,98.66,90.12,91.9,99.4,0,0,0,3777.5,0.0,4.12,89.1
2025-02-18,Convoyage,Tanger,427.9,7.8,98.21,88.08,94.5,94.9,0,0,1,962.84,7042.49,1.79,67.1
2025-02-19,Pomperie,Casablanca,403.4,6.2,98.49,90.71,93.6,98.4,0,1,0,3049.25,0.0,3.22,92.1
2025-02-19,Air comprimé,Tanger,418.2,6.7,98.42,88.97,93.1,97.1,0,0,0,4024.7,0.0,3.21,79.0
2025-02-19,Ventilation,Casablanca,442.2,3.7,99.17,87.64,91.2,96.9,0,0,0,1407.97,0.0,1.7,67.6
2025-02-19,Broyage,Casablanca,369.6,3.6,99.04,89.15,92.7,97.1,0,0,0,3655.99,0.0,4.0,82.1
2025-02-19,Convoyage,Tanger,460.0,8.3,98.23,86.42,93.2,94.4,0,0,0,1002.52,0.0,1.06,76.8
2025-02-20,Pomperie,Casablanca,367.7,7.2,98.08,83.58,88.4,96.4,0,0,1,2399.87,7996.51,2.66,94.7
2025-02-20,Air comprimé,Tanger,478.3,9.3,98.09,90.87,96.5,96.0,0,0,0,3415.06,0.0,3.27,85.6
2025-02-20,Ventilation,Casablanca,538.9,8.1,98.52,92.69,96.2,97.8,0,0,0,739.38,0.0,1.72,86.0
2025-02-20,Broyage,Casablanca,315.5,6.6,97.95,86.02,91.1,96.4,2,0,0,2240.57,0.0,4.75,73.3
2025-02-20,Convoyage,Tanger,460.6,5.2,98.88,91.5,95.4,97.0,0,0,0,747.38,0.0,1.48,76.5
2025-02-21,Pomperie,Casablanca,368.1,7.6,97.98,87.74,91.1,98.3,0,0,2,1908.96,9720.54,2.58,81.2
2025-02-21,Air comprimé,Tanger,463.6,6.5,98.62,87.44,91.5,96.9,1,0,0,2642.14,0.0,2.95,79.3
2025-02-21,Ventilation,Casablanca,494.4,8.9,98.23,92.86,95.3,99.2,0,0,0,1054.75,0.0,1.42,89.5
2025-02-21,Broyage,Casablanca,393.2,6.5,98.37,96.8,100.0,98.4,1,0,0,3116.82,0.0,4.28,82.5
2025-02-21,Convoyage,Tanger,455.8,7.8,98.32,89.02,92.2,98.2,3,0,0,1107.56,0.0,2.05,91.8
2025-02-22,Pomperie,Casablanca,427.5,1.0,99.77,89.59,89.8,100.0,1,0,0,2582.44,0.0,2.62,90.6
2025-02-22,Air comprimé,Tanger,458.9,5.1,98.9,96.71,100.4,97.4,0,0,0,3712.05,0.0,3.11,98.3
2025-02-22,Ventilation,Casablanca,479.3,8.1,98.34,87.35,93.8,94.7,0,1,0,764.6,0.0,2.51,85.9
2025-02-22,Broyage,Casablanca,285.3,4.7,98.38,92.06,95.0,98.5,1,0,0,4132.53,0.0,3.84,100
2025-02-22,Convoyage,Tanger,465.6,7.7,98.37,89.72,95.3,95.7,0,0,0,1130.73,0.0,1.76,90.0
2025-02-23,Pomperie,Casablanca,397.7,3.6,99.1,91.14,95.6,96.2,1,0,1,2716.89,5457.02,2.45,94.8
2025-02-23,Air comprimé,Tanger,427.4,7.7,98.23,89.48,94.3,96.6,2,0,0,4011.47,0.0,4.16,83.9
2025-02-23,Ventilation,Casablanca,534.0,6.3,98.83,92.26,94.3,99.0,0,0,0,1014.47,0.0,2.1,81.4
2025-02-23,Broyage,Casablanca,330.4,5.0,98.51,91.92,95.6,97.6,0,0,0,4917.43,0.0,4.95,85.9
2025-02-23,Convoyage,Tanger,470.7,5.0,98.95,89.95,94.5,96.2,0,0,0,677.2,0.0,1.33,82.9
2025-02-24,Pomperie,Casablanca,402.3,6.5,98.41,89.85,92.6,98.6,0,0,0,3064.16,0.0,2.84,85.7
2025-02-24,Air comprimé,Tanger,398.5,6.9,98.3,89.89,91.9,99.5,0,0,0,2195.85,0.0,3.8,82.2
2025-02-24,Ventilation,Casablanca,475.0,8.3,98.28,87.12,94.2,94.1,3,0,0,1080.61,0.0,1.95,85.4
2025-02-24,Broyage,Casablanca,375.1,4.9,98.71,88.78,93.2,96.5,0,0,0,4155.63,0.0,4.34,87.4
2025-02-24,Convoyage,Tanger,462.2,7.9,98.32,83.21,86.1,98.3,0,0,0,574.49,0.0,1.43,79.9
2025-02-25,Pomperie,Casablanca,406.6,4.5,98.91,91.21,94.0,98.1,0,0,0,4338.74,0.0,2.05,86.3
2025-02-25,Air comprimé,Tanger,442.4,6.6,98.53,88.53,96.1,93.5,0,1,0,3029.32,0.0,2.97,75.0
2025-02-25,Ventilation,Casablanca,458.1,7.3,98.43,87.49,92.2,96.4,0,0,0,1497.97,0.0,1.54,90.7
2025-02-25,Broyage,Casablanca,356.3,5.9,98.37,85.82,90.5,96.4,0,0,0,4933.42,0.0,3.71,87.5
2025-02-25,Convoyage,Tanger,455.2,4.4,99.04,90.46,91.7,99.6,1,0,0,1102.51,0.0,1.39,86.3
2025-02-26,Pomperie,Casablanca,355.5,6.7,98.15,91.56,94.9,98.3,0,0,0,3386.33,0.0,2.32,73.9
2025-02-26,Air comprimé,Tanger,368.1,5.3,98.58,86.87,91.7,96.1,1,0,0,4439.84,0.0,3.24,78.3
2025-02-26,Ventilation,Casablanca,456.5,6.3,98.64,91.57,97.1,95.6,0,0,0,1330.98,0.0,1.17,77.5
2025-02-26,Broyage,Casablanca,317.3,5.2,98.39,84.3,89.9,95.3,0,0,0,3209.39,0.0,3.7,67.4
2025-02-26,Convoyage,Tanger,482.9,4.4,99.1,91.12,94.6,97.2,0,0,0,726.88,0.0,0.6,91.6
2025-02-27,Pomperie,Casablanca,383.8,6.2,98.41,88.68,91.3,98.7,0,0,0,2724.22,0.0,1.65,85.2
2025-02-27,Air comprimé,Tanger,472.4,5.9,98.77,84.14,89.2,95.5,2,1,0,4228.77,0.0,3.09,89.4
2025-02-27,Ventilation,Casablanca,489.7,5.8,98.83,90.81,93.0,98.8,0,0,0,1151.1,0.0,1.45,66.3
2025-02-27,Broyage,Casablanca,372.2,6.4,98.31,88.64,92.1,97.9,0,0,0,4442.67,0.0,4.54,93.1
2025-02-27,Convoyage,Tanger,418.6,7.0,98.36,94.84,97.4,99.0,0,2,0,799.0,0.0,1.98,96.3
2025-02-28,Pomperie,Casablanca,373.9,4.4,98.84,88.53,91.4,98.0,0,1,2,2829.88,9923.94,2.51,69.7
2025-02-28,Air comprimé,Tanger,433.2,4.7,98.93,90.41,92.5,98.8,0,0,1,5300.14,6725.81,2.32,88.6
2025-02-28,Ventilation,Casablanca,539.6,7.7,98.59,86.47,93.3,94.0,0,0,0,996.45,0.0,2.3,78.8
2025-02-28,Broyage,Casablanca,376.4,5.8,98.48,87.67,90.2,98.7,0,0,2,3190.89,11537.97,4.28,71.3
2025-02-28,Convoyage,Tanger,514.4,7.3,98.6,92.1,97.6,95.7,0,0,0,1092.67,0.0,1.14,84.0
2025-03-01,Pomperie,Casablanca,351.6,5.3,98.51,87.81,91.8,97.1,0,1,0,2543.89,0.0,1.89,73.9
2025-03-01,Air comprimé,Tanger,467.0,7.1,98.5,86.68,91.0,96.7,0,1,0,3518.8,0.0,2.87,84.5
2025-03-01,Ventilation,Casablanca,539.8,5.6,98.97,87.61,89.6,98.8,1,0,0,938.25,0.0,2.09,68.7
2025-03-01,Broyage,Casablanca,368.9,5.5,98.53,84.51,86.9,98.7,0,0,2,5107.81,13026.35,4.47,75.2
2025-03-01,Convoyage,Tanger,514.9,7.7,98.53,80.37,82.9,98.4,0,0,0,1082.77,0.0,2.07,80.0
2025-03-02,Pomperie,Casablanca,427.9,5.8,98.66,87.18,91.1,97.0,2,0,1,3321.42,2817.56,1.67,67.8
2025-03-02,Air comprimé,Tanger,444.4,5.5,98.78,91.86,94.6,98.3,0,0,0,4400.04,0.0,2.53,82.1
2025-03-02,Ventilation,Casablanca,487.9,4.4,99.11,85.2,88.9,96.7,0,0,1,1115.11,7070.52,1.47,83.8
2025-03-02,Broyage,Casablanca,369.0,4.1,98.9,86.49,88.6,98.7,0,0,0,4371.49,0.0,3.6,76.4
2025-03-02,Convoyage,Tanger,471.9,7.7,98.39,90.16,92.0,99.6,0,0,0,1050.4,0.0,0.71,73.2
2025-03-03,Pomperie,Casablanca,380.2,3.6,99.06,88.69,92.4,96.9,0,0,0,2267.43,0.0,2.34,81.8
2025-03-03,Air comprimé,Tanger,479.3,8.8,98.2,92.23,92.9,101.1,0,0,1,5626.43,2152.08,3.42,89.4
2025-03-03,Ventilation,Casablanca,532.8,10.2,98.12,88.08,94.2,95.3,0,0,0,1629.61,0.0,2.57,88.9
2025-03-03,Broyage,Casablanca,313.8,3.5,98.9,86.74,90.6,96.8,0,1,1,4711.63,6194.6,4.28,69.9
2025-03-03,Convoyage,Tanger,487.1,5.2,98.94,85.32,88.9,97.0,0,0,0,891.89,0.0,1.61,86.4
2025-03-04,Pomperie,Casablanca,373.5,4.0,98.94,88.63,93.9,95.4,0,0,0,2564.65,0.0,3.06,92.6
2025-03-04,Air comprimé,Tanger,401.0,6.2,98.48,92.95,97.1,97.2,0,0,0,2110.18,0.0,3.09,88.0
2025-03-04,Ventilation,Casablanca,512.7,8.4,98.39,90.11,95.9,95.5,0,0,0,851.19,0.0,1.43,74.1
2025-03-04,Broyage,Casablanca,370.8,5.7,98.49,89.39,92.8,97.8,0,0,0,6287.98,0.0,4.21,76.6
2025-03-04,Convoyage,Tanger,445.0,6.7,98.52,84.89,90.8,94.9,2,2,0,744.09,0.0,1.38,61.9
2025-03-05,Pomperie,Casablanca,391.6,6.0,98.49,91.49,94.5,98.3,0,0,0,1914.56,0.0,3.22,83.1
2025-03-05,Air comprimé,Tanger,436.6,7.3,98.36,84.63,90.1,95.5,0,0,0,3438.04,0.0,2.73,74.3
2025-03-05,Ventilation,Casablanca,535.3,10.0,98.17,87.67,90.3,98.9,0,0,0,1236.78,0.0,1.42,72.8
2025-03-05,Broyage,Casablanca,373.1,3.0,99.2,91.89,93.1,99.5,0,2,0,3960.96,0.0,3.45,86.5
2025-03-05,Convoyage,Tanger,479.4,7.8,98.4,87.59,93.7,95.0,0,0,0,988.74,0.0,1.92,91.4
2025-03-06,Pomperie,Casablanca,428.4,4.2,99.03,90.32,96.0,95.0,0,0,0,3356.39,0.0,2.67,78.4
2025-03-06,Air comprimé,Tanger,386.7,2.8,99.28,87.29,91.3,96.3,0,0,0,3750.65,0.0,3.25,88.4
2025-03-06,Ventilation,Casablanca,494.4,4.1,99.18,88.57,94.1,94.9,0,0,0,789.6,0.0,1.78,80.2
2025-03-06,Broyage,Casablanca,370.5,4.4,98.83,87.14,94.2,93.6,2,0,0,3583.03,0.0,4.28,95.9
2025-03-06,Convoyage,Tanger,423.5,6.6,98.47,90.57,93.0,98.9,0,0,0,545.79,0.0,0.81,75.0
2025-03-07,Pomperie,Casablanca,366.5,5.7,98.47,90.71,93.9,98.1,0,0,0,2792.76,0.0,2.94,81.7
2025-03-07,Air comprimé,Tanger,401.5,7.9,98.07,84.93,89.0,97.3,0,0,1,3671.06,7127.77,3.79,79.8
2025-03-07,Ventilation,Casablanca,430.1,7.5,98.29,88.77,93.4,96.7,0,0,0,1336.3,0.0,1.07,65.3
2025-03-07,Broyage,Casablanca,376.6,4.9,98.72,84.42,88.8,96.3,0,1,0,3879.32,0.0,4.82,98.1
2025-03-07,Convoyage,Tanger,407.4,6.1,98.52,83.61,89.9,94.4,1,0,0,868.73,0.0,1.4,80.7
2025-03-08,Pomperie,Casablanca,434.6,3.4,99.22,90.67,94.4,96.8,0,0,0,2400.9,0.0,2.5,83.8
2025-03-08,Air comprimé,Tanger,449.4,5.7,98.75,91.09,94.8,97.3,0,0,0,3477.13,0.0,2.67,98.1
2025-03-08,Ventilation,Casablanca,525.6,6.3,98.82,89.37,92.0,98.3,0,0,0,1106.44,0.0,2.19,88.3
2025-03-08,Broyage,Casablanca,348.9,6.5,98.17,89.05,94.0,96.5,0,0,0,2319.07,0.0,4.57,80.0
2025-03-08,Convoyage,Tanger,452.8,5.9,98.71,89.66,91.2,99.6,0,0,0,1155.39,0.0,1.37,69.2
2025-03-09,Pomperie,Casablanca,337.0,6.3,98.16,82.25,85.5,98.0,0,0,2,2415.64,15112.59,2.74,91.2
2025-03-09,Air comprimé,Tanger,476.2,5.5,98.86,83.55,90.2,93.7,0,0,0,4299.06,0.0,2.98,66.2
2025-03-09,Ventilation,Casablanca,539.6,9.7,98.23,87.5,92.5,96.3,0,0,0,747.79,0.0,2.0,77.8
2025-03-09,Broyage,Casablanca,258.3,5.5,97.92,89.64,93.7,97.7,0,0,0,5464.25,0.0,4.25,91.4
2025-03-09,Convoyage,Tanger,443.8,3.9,99.13,86.44,89.9,97.0,0,0,1,980.7,7424.34,0.92,77.7
2025-03-10,Pomperie,Casablanca,397.0,2.2,99.45,89.33,92.6,97.0,0,0,0,2418.24,0.0,2.84,60.3
2025-03-10,Air comprimé,Tanger,427.2,4.3,99.0,91.51,92.9,99.5,0,0,0,3376.65,0.0,3.06,96.4
2025-03-10,Ventilation,Casablanca,507.4,3.8,99.26,76.82,84.4,91.7,0,0,0,716.01,0.0,1.46,80.8
2025-03-10,Broyage,Casablanca,297.5,4.0,98.67,94.46,98.9,96.8,0,0,0,3526.41,0.0,4.11,59.6
2025-03-10,Convoyage,Tanger,506.9,6.3,98.77,88.44,92.5,96.8,0,0,0,1175.24,0.0,1.52,77.6
2025-03-11,Pomperie,Casablanca,389.2,6.1,98.46,91.78,96.5,96.6,1,0,1,3727.23,5550.99,2.87,85.1
2025-03-11,Air comprimé,Tanger,479.6,5.6,98.85,87.81,91.3,97.3,0,0,2,3940.16,6091.93,2.68,85.1
2025-03-11,Ventilation,Casablanca,552.6,4.0,99.28,88.27,92.9,95.7,0,0,0,1136.92,0.0,1.76,78.9
2025-03-11,Broyage,Casablanca,338.8,5.6,98.37,85.78,91.5,95.3,0,1,0,3450.73,0.0,4.47,80.6
2025-03-11,Convoyage,Tanger,435.4,4.8,98.91,92.01,95.8,97.1,0,0,0,567.96,0.0,1.2,80.9
2025-03-12,Pomperie,Casablanca,411.9,4.4,98.94,92.1,92.9,100.2,0,0,0,1737.05,0.0,1.94,95.8
2025-03-12,Air comprimé,Tanger,483.0,7.4,98.49,87.81,90.7,98.3,0,0,1,4706.5,3111.73,3.15,64.7
2025-03-12,Ventilation,Casablanca,522.7,7.2,98.64,88.92,95.8,94.1,0,1,0,1643.78,0.0,1.84,79.3
2025-03-12,Broyage,Casablanca,352.9,5.8,98.38,87.99,89.8,99.6,0,0,0,5043.99,0.0,4.24,87.2
2025-03-12,Convoyage,Tanger,424.2,1.4,99.67,84.13,87.2,96.8,0,2,0,608.29,0.0,1.17,72.6
2025-03-13,Pomperie,Casablanca,427.3,7.5,98.28,90.18,94.3,97.3,0,0,0,2073.77,0.0,3.4,79.7
2025-03-13,Air comprimé,Tanger,406.5,5.2,98.74,86.93,91.8,95.9,0,2,0,3709.35,0.0,2.76,79.9
2025-03-13,Ventilation,Casablanca,526.5,5.3,99.0,90.57,95.4,95.9,1,1,0,1178.28,0.0,1.58,90.8
2025-03-13,Broyage,Casablanca,388.4,5.2,98.68,83.89,88.0,96.6,0,0,0,2993.34,0.0,4.27,80.6
2025-03-13,Convoyage,Tanger,501.2,8.3,98.37,90.11,93.0,98.5,0,0,0,1186.01,0.0,1.44,81.3
2025-03-14,Pomperie,Casablanca,437.5,9.2,97.94,92.72,97.4,97.2,1,0,0,1451.86,0.0,2.12,86.2
2025-03-14,Air comprimé,Tanger,434.9,7.7,98.26,91.12,95.4,97.2,0,0,0,3776.89,0.0,3.23,81.8
2025-03-14,Ventilation,Casablanca,523.4,3.5,99.34,79.67,83.8,95.7,0,0,0,934.12,0.0,1.89,77.1
2025-03-14,Broyage,Casablanca,369.6,6.8,98.19,89.82,94.5,96.8,0,0,0,3916.19,0.0,4.64,96.1
2025-03-14,Convoyage,Tanger,441.9,7.4,98.35,86.65,91.3,96.5,0,0,1,647.26,7311.33,1.31,91.9
2025-03-15,Pomperie,Casablanca,380.8,4.7,98.78,89.41,93.7,96.6,0,0,1,2845.27,1761.6,2.55,89.1
2025-03-15,Air comprimé,Tanger,491.5,7.3,98.54,94.25,101.0,94.7,0,1,0,3486.16,0.0,2.94,83.0
2025-03-15,Ventilation,Casablanca,535.1,6.1,98.87,94.36,96.7,98.7,0,0,0,869.04,0.0,1.55,81.2
2025-03-15,Broyage,Casablanca,352.9,3.8,98.93,89.37,91.9,98.3,0,0,0,3016.46,0.0,3.39,85.9
2025-03-15,Convoyage,Tanger,506.9,3.7,99.28,88.61,90.8,98.3,0,0,0,1424.99,0.0,1.58,68.2
2025-03-16,Pomperie,Casablanca,391.5,9.5,97.63,84.6,91.7,94.5,0,0,0,3852.91,0.0,2.33,96.0
2025-03-16,Air comprimé,Tanger,401.0,4.7,98.84,94.73,97.4,98.4,0,0,0,3821.4,0.0,3.62,84.1
2025-03-16,Ventilation,Casablanca,487.2,8.8,98.23,89.47,93.8,97.1,2,1,0,1338.48,0.0,2.07,82.3
2025-03-16,Broyage,Casablanca,353.0,5.8,98.38,91.88,95.1,98.2,0,0,0,6508.82,0.0,3.68,91.9
2025-03-16,Convoyage,Tanger,405.3,7.4,98.21,90.13,95.2,96.4,0,0,0,948.1,0.0,1.39,90.1
2025-03-17,Pomperie,Casablanca,403.6,5.4,98.68,87.98,92.1,96.8,0,0,0,3361.51,0.0,2.61,84.6
2025-03-17,Air comprimé,Tanger,381.0,1.8,99.53,92.52,93.9,99.0,0,0,2,3565.81,15510.56,2.6,80.2
2025-03-17,Ventilation,Casablanca,555.2,6.5,98.84,92.59,95.3,98.3,0,0,0,1086.52,0.0,1.48,86.0
2025-03-17,Broyage,Casablanca,401.2,3.2,99.21,90.86,95.7,95.7,0,2,0,3774.04,0.0,4.24,70.4
2025-03-17,Convoyage,Tanger,503.8,4.3,99.15,90.74,91.7,99.8,0,1,1,1094.79,5504.63,2.0,76.7
2025-03-18,Pomperie,Casablanca,424.5,5.7,98.68,92.75,96.5,97.4,0,0,0,3977.62,0.0,3.45,91.9
2025-03-18,Air comprimé,Tanger,455.0,3.8,99.17,86.29,89.8,96.9,0,0,0,4327.2,0.0,3.21,82.2
2025-03-18,Ventilation,Casablanca,568.7,11.6,98.0,92.78,97.3,97.3,0,0,1,1044.41,4885.0,1.56,71.9
2025-03-18,Broyage,Casablanca,328.1,4.0,98.8,91.69,94.6,98.1,0,0,0,4145.46,0.0,4.51,85.3
2025-03-18,Convoyage,Tanger,500.8,4.1,99.19,88.76,91.5,97.8,0,0,1,1087.26,6152.43,0.79,80.9
2025-03-19,Pomperie,Casablanca,377.9,6.6,98.28,87.67,94.6,94.3,0,0,0,4684.4,0.0,3.06,85.7
2025-03-19,Air comprimé,Tanger,483.3,7.9,98.39,91.03,94.7,97.7,0,0,0,2980.49,0.0,3.43,85.9
2025-03-19,Ventilation,Casablanca,492.2,9.1,98.18,88.33,91.8,98.0,0,1,0,817.34,0.0,1.86,77.1
2025-03-19,Broyage,Casablanca,340.7,3.9,98.87,83.98,88.2,96.3,0,0,0,4803.85,0.0,5.16,76.5
2025-03-19,Convoyage,Tanger,471.9,6.9,98.56,86.37,91.0,96.3,0,2,0,591.2,0.0,1.76,66.8
2025-03-20,Pomperie,Casablanca,356.9,4.7,98.7,83.47,89.3,94.7,0,0,0,3230.36,0.0,2.0,81.6
2025-03-20,Air comprimé,Tanger,429.9,6.2,98.58,87.21,91.3,96.9,0,0,0,1624.84,0.0,3.09,70.8
2025-03-20,Ventilation,Casablanca,465.2,5.4,98.85,87.7,93.1,95.3,0,0,0,1348.34,0.0,2.1,76.4
2025-03-20,Broyage,Casablanca,308.0,5.0,98.4,90.23,92.9,98.7,0,0,0,5883.53,0.0,3.68,95.3
2025-03-20,Convoyage,Tanger,474.1,5.5,98.85,89.11,94.3,95.6,0,0,0,583.67,0.0,1.95,90.8
2025-03-21,Pomperie,Casablanca,423.1,6.9,98.4,90.53,93.5,98.4,0,0,0,1761.86,0.0,2.53,71.2
2025-03-21,Air comprimé,Tanger,463.3,1.1,99.76,86.08,91.8,94.0,0,0,1,1531.89,3640.96,2.78,66.8
2025-03-21,Ventilation,Casablanca,485.3,2.0,99.59,85.21,92.2,92.8,0,0,0,1561.07,0.0,1.92,73.2
2025-03-21,Broyage,Casablanca,392.2,3.4,99.14,93.91,95.3,99.4,0,0,1,3422.11,5872.71,3.39,87.9
2025-03-21,Convoyage,Tanger,469.9,6.0,98.74,88.91,91.6,98.3,0,0,0,762.53,0.0,1.72,93.2
2025-03-22,Pomperie,Casablanca,350.2,4.3,98.79,93.52,96.5,98.1,1,0,0,3046.17,0.0,2.5,84.8
2025-03-22,Air comprimé,Tanger,425.6,5.0,98.84,94.92,98.5,97.5,0,0,0,3803.56,0.0,2.6,91.2
2025-03-22,Ventilation,Casablanca,509.1,8.4,98.38,94.29,97.2,98.6,0,0,0,1048.95,0.0,2.44,85.7
2025-03-22,Broyage,Casablanca,358.7,3.7,98.98,89.03,91.6,98.2,0,0,0,4640.87,0.0,5.21,83.5
2025-03-22,Convoyage,Tanger,441.0,5.5,98.77,92.7,98.9,94.9,1,0,0,974.85,0.0,1.21,85.5
2025-03-23,Pomperie,Casablanca,424.5,6.0,98.61,84.73,88.4,97.2,0,0,1,2708.74,6819.4,2.57,80.2
2025-03-23,Air comprimé,Tanger,402.2,3.7,99.09,87.94,90.1,98.5,0,0,1,3708.78,6842.14,2.92,80.0
2025-03-23,Ventilation,Casablanca,501.6,7.2,98.58,90.28,92.6,98.9,0,0,0,1719.76,0.0,1.4,91.1
2025-03-23,Broyage,Casablanca,326.7,3.3,99.0,91.68,94.5,98.0,1,0,0,4245.36,0.0,4.43,78.9
2025-03-23,Convoyage,Tanger,466.6,6.4,98.65,82.75,90.2,93.0,2,0,2,584.65,10620.28,1.9,81.9
2025-03-24,Pomperie,Casablanca,386.3,5.8,98.52,85.79,89.4,97.4,0,2,0,3789.53,0.0,1.9,65.8
2025-03-24,Air comprimé,Tanger,490.5,4.1,99.17,88.7,92.3,96.9,0,0,1,4450.24,7300.92,2.89,69.6
2025-03-24,Ventilation,Casablanca,491.6,7.2,98.56,87.45,93.5,94.9,1,1,1,1204.25,1639.86,1.77,87.5
2025-03-24,Broyage,Casablanca,408.4,5.3,98.72,89.17,93.7,96.4,1,1,0,3758.62,0.0,4.02,82.6
2025-03-24,Convoyage,Tanger,441.6,13.1,97.12,85.36,93.4,94.1,2,0,0,352.81,0.0,1.29,87.7
2025-03-25,Pomperie,Casablanca,465.1,3.6,99.23,89.36,94.2,95.6,1,0,0,2763.66,0.0,2.3,99.5
2025-03-25,Air comprimé,Tanger,459.7,3.2,99.31,90.95,95.8,95.6,0,0,0,3077.11,0.0,2.85,93.7
2025-03-25,Ventilation,Casablanca,506.6,7.4,98.56,88.01,93.5,95.5,0,1,1,1087.29,7533.53,0.96,66.2
2025-03-25,Broyage,Casablanca,390.5,6.0,98.49,85.1,90.0,96.0,0,0,0,6087.72,0.0,4.2,73.9
2025-03-25,Convoyage,Tanger,476.6,7.3,98.49,93.92,97.6,97.7,0,0,1,872.22,4727.78,1.23,100
