timestamp,machine_id,machine_nom,capteur_id,capteur_type,grandeur,unite,valeur_mesuree,seuil_alerte_bas,seuil_alerte_haut,statut,batterie_pct,qualite_signal_pct,frequence_acquisition_hz,passerelle_iot,latence_ms
2026-04-14 03:17:37,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,45.7057,7.65,102.01,normal,99.7,100.0,5000,GW-MQTT-01,0.8
2026-04-14 03:17:18,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,3.7304,0.58,7.8,normal,99.7,96.9,2000,GW-MQTT-01,1.2
2026-04-14 03:17:02,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,1.6647,0.31,4.15,normal,99.8,93.9,5000,GW-OPCUA-02,1.1
2026-04-14 03:17:30,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.5043,0.07,0.89,normal,99.7,96.6,512,GW-Modbus-03,1.7
2026-04-14 03:17:03,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,36.6261,4.99,66.62,normal,99.7,97.8,128,GW-MQTT-01,0.9
2026-04-14 03:17:49,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,42.8997,6.66,88.89,normal,99.6,98.7,512,GW-OPCUA-02,0.5
2026-04-14 03:17:32,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,26.2267,4.66,62.2,normal,99.6,100.4,256,GW-MQTT-01,1.6
2026-04-14 03:17:24,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,86.1208,13.32,177.64,normal,99.6,96.1,1000,GW-OPCUA-02,0.9
2026-04-14 03:17:27,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,68.7596,9.43,125.81,normal,99.6,98.9,5000,GW-Modbus-03,1.6
2026-04-14 03:17:00,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.8717,0.72,9.62,normal,99.6,95.8,5000,GW-Modbus-03,1.6
2026-04-14 03:17:55,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.6397,0.37,4.94,normal,99.7,94.3,256,GW-MQTT-01,1.2
2026-04-14 03:17:09,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.4711,0.08,1.06,normal,99.7,98.2,2000,GW-OPCUA-02,1.5
2026-04-14 03:17:18,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,38.5696,5.94,79.23,normal,99.6,99.2,256,GW-Modbus-03,1.0
2026-04-14 03:17:58,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,58.7369,7.92,105.71,normal,99.6,97.9,2000,GW-Modbus-03,1.3
2026-04-14 03:17:40,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,35.0394,5.54,73.96,normal,99.8,97.5,512,GW-MQTT-01,0.7
2026-04-14 03:17:53,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,110.68,15.84,211.25,normal,99.6,96.4,2000,GW-MQTT-01,1.3
2026-04-14 03:17:16,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,72.0294,11.22,149.62,normal,99.7,96.2,128,GW-OPCUA-02,0.5
2026-04-14 03:17:15,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,5.995,0.86,11.45,normal,99.6,98.8,128,GW-OPCUA-02,1.3
2026-04-14 03:17:17,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.1012,0.43,5.72,normal,99.8,92.0,2000,GW-MQTT-01,2.1
2026-04-14 03:17:47,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.6606,0.09,1.23,normal,99.7,97.6,2000,GW-MQTT-01,1.1
2026-04-14 03:17:34,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,45.4319,6.88,91.83,normal,99.6,97.8,512,GW-OPCUA-02,1.0
2026-04-14 03:17:47,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,77.239,9.18,122.52,normal,99.6,98.5,5000,GW-MQTT-01,1.0
2026-04-14 03:17:33,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,40.9587,6.43,85.73,normal,99.8,96.9,256,GW-Modbus-03,1.1
2026-04-14 03:17:19,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,122.5281,18.36,244.86,normal,99.7,93.7,128,GW-OPCUA-02,1.0
2026-04-14 03:17:20,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,86.6563,13.01,173.42,normal,99.7,96.6,512,GW-MQTT-01,0.9
2026-04-14 03:17:44,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,6.0502,0.99,13.27,normal,99.6,96.4,5000,GW-OPCUA-02,1.2
2026-04-14 03:17:59,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.5392,0.49,6.51,normal,99.8,98.5,512,GW-MQTT-01,1.4
2026-04-14 03:17:55,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.6791,0.1,1.39,normal,99.6,99.4,2000,GW-Modbus-03,1.5
2026-04-14 03:17:21,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,50.55,7.83,104.43,normal,99.8,98.7,256,GW-Modbus-03,0.6
2026-04-14 03:17:52,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,75.2571,10.44,139.34,normal,99.7,99.7,512,GW-Modbus-03,1.5
2026-04-14 03:17:45,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,49.5275,7.31,97.5,normal,99.7,96.7,128,GW-MQTT-01,1.5
2026-04-14 03:17:40,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,147.0777,20.88,278.47,normal,99.6,95.3,512,GW-MQTT-01,1.3
2026-04-14 03:17:10,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,93.0074,14.79,197.22,normal,99.8,95.1,1000,GW-MQTT-01,1.4
2026-04-14 03:17:11,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,7.727,1.13,15.09,normal,99.7,91.8,128,GW-MQTT-01,0.5
2026-04-14 03:17:17,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.6783,0.55,7.3,normal,99.8,97.7,5000,GW-Modbus-03,1.2
2026-04-14 03:17:38,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.8602,0.12,1.56,normal,99.6,97.2,512,GW-Modbus-03,1.5
2026-04-14 03:17:01,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,57.8614,8.78,117.04,normal,99.8,97.2,128,GW-MQTT-01,1.1
2026-04-14 03:17:13,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,80.3683,11.7,156.16,normal,99.6,96.1,128,GW-Modbus-03,0.7
2026-04-14 03:17:09,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,54.7951,8.19,109.26,normal,99.7,95.9,1000,GW-OPCUA-02,1.5
2026-04-14 03:17:30,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,146.556,23.4,312.08,normal,99.8,96.6,2000,GW-Modbus-03,1.4
2026-04-14 03:17:48,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,103.2415,16.57,221.02,normal,99.6,94.7,256,GW-OPCUA-02,1.0
2026-04-14 03:17:27,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.72,1.27,16.91,normal,99.8,97.7,128,GW-Modbus-03,1.4
2026-04-14 04:18:57,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.6658,0.25,3.37,normal,99.5,98.2,128,GW-OPCUA-02,0.6
2026-04-14 04:18:25,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.3217,0.05,0.72,normal,99.7,97.4,512,GW-OPCUA-02,1.3
2026-04-14 04:18:07,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,24.821,4.05,54.02,normal,99.4,96.5,256,GW-Modbus-03,1.1
2026-04-14 04:18:28,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,28.7584,5.4,72.1,normal,99.6,96.8,5000,GW-Modbus-03,1.5
2026-04-14 04:18:31,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,28.5414,3.78,50.44,normal,99.6,97.7,5000,GW-MQTT-01,1.4
2026-04-14 04:18:21,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,56.0523,10.8,144.05,normal,99.7,95.3,128,GW-OPCUA-02,1.6
2026-04-14 04:18:46,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,49.6876,7.65,102.01,normal,99.6,99.2,256,GW-OPCUA-02,1.3
2026-04-14 04:18:06,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,4.3306,0.58,7.8,normal,99.5,99.6,128,GW-MQTT-01,0.7
2026-04-14 04:18:36,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,1.9071,0.31,4.16,normal,99.8,98.1,5000,GW-Modbus-03,1.0
2026-04-14 04:18:52,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.4845,0.07,0.89,normal,99.6,92.3,512,GW-OPCUA-02,0.5
2026-04-14 04:18:17,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,33.641,4.99,66.63,normal,99.6,96.7,128,GW-MQTT-01,1.3
2026-04-14 04:18:09,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,48.5837,6.66,88.92,normal,99.8,100.0,5000,GW-MQTT-01,1.6
2026-04-14 04:18:15,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,31.5515,4.66,62.21,normal,99.6,95.6,2000,GW-OPCUA-02,0.9
2026-04-14 04:18:47,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,76.6592,13.32,177.66,normal,99.8,95.7,128,GW-Modbus-03,1.4
2026-04-14 04:18:27,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,57.7897,9.43,125.82,normal,99.7,96.0,2000,GW-MQTT-01,1.6
2026-04-14 04:18:18,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.373,0.72,9.63,normal,99.6,98.8,1000,GW-MQTT-01,1.4
2026-04-14 04:18:20,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.6919,0.37,4.94,normal,99.4,96.7,5000,GW-Modbus-03,1.3
2026-04-14 04:18:46,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.4341,0.08,1.06,normal,99.7,98.6,1000,GW-MQTT-01,1.3
2026-04-14 04:18:04,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,39.5517,5.94,79.24,normal,99.7,95.9,256,GW-OPCUA-02,1.3
2026-04-14 04:18:51,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,59.626,7.92,105.74,normal,99.6,96.9,256,GW-Modbus-03,1.6
2026-04-14 04:18:35,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,31.3529,5.54,73.98,normal,99.7,98.5,128,GW-Modbus-03,0.8
2026-04-14 04:18:50,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,108.4285,15.84,211.27,normal,99.5,98.2,128,GW-OPCUA-02,0.7
2026-04-14 04:18:12,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,73.6787,11.22,149.62,normal,99.5,99.0,128,GW-OPCUA-02,0.7
2026-04-14 04:18:13,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,6.071,0.86,11.45,normal,99.7,96.6,512,GW-MQTT-01,1.1
2026-04-14 04:18:40,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.1959,0.43,5.73,normal,99.5,101.0,5000,GW-OPCUA-02,2.1
2026-04-14 04:18:32,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.612,0.09,1.23,normal,99.8,95.3,512,GW-Modbus-03,1.3
2026-04-14 04:18:38,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,44.7962,6.88,91.84,normal,99.5,97.4,128,GW-MQTT-01,1.1
2026-04-14 04:18:48,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,59.3757,9.18,122.56,normal,99.7,96.6,128,GW-OPCUA-02,1.0
2026-04-14 04:18:11,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,42.6275,6.43,85.75,normal,99.6,94.2,5000,GW-Modbus-03,1.6
2026-04-14 04:18:32,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,132.6147,18.36,244.88,normal,99.6,98.1,128,GW-Modbus-03,1.2
2026-04-14 04:18:00,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,82.3583,13.01,173.42,normal,99.4,98.3,1000,GW-Modbus-03,1.1
2026-04-14 04:18:30,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,7.0845,0.99,13.27,normal,99.5,99.2,2000,GW-Modbus-03,1.0
2026-04-14 04:18:46,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.1627,0.49,6.51,normal,99.5,95.9,2000,GW-Modbus-03,1.1
2026-04-14 04:18:57,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.675,0.1,1.4,normal,99.5,99.8,2000,GW-MQTT-01,2.7
2026-04-14 04:18:09,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,49.9876,7.83,104.45,normal,99.4,95.5,2000,GW-Modbus-03,0.8
2026-04-14 04:18:27,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,72.628,10.44,139.39,normal,99.6,100.1,128,GW-MQTT-01,0.7
2026-04-14 04:18:09,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,38.6812,7.31,97.51,normal,99.7,98.3,256,GW-OPCUA-02,1.2
2026-04-14 04:18:16,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,141.1543,20.88,278.49,normal,99.7,99.8,128,GW-Modbus-03,0.9
2026-04-14 04:18:17,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,91.7214,14.79,197.23,normal,99.7,95.6,128,GW-OPCUA-02,1.6
2026-04-14 04:18:44,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,7.7978,1.13,15.09,normal,99.8,96.3,512,GW-Modbus-03,1.5
2026-04-14 04:18:59,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.301,0.55,7.3,normal,99.5,94.4,2000,GW-MQTT-01,1.2
2026-04-14 04:18:27,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.8201,0.12,1.56,normal,99.7,99.2,5000,GW-Modbus-03,0.8
2026-04-14 04:18:53,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,58.8321,8.78,117.05,normal,99.5,96.1,5000,GW-MQTT-01,0.9
2026-04-14 04:18:13,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,87.171,11.7,156.21,normal,99.5,98.1,128,GW-Modbus-03,0.3
2026-04-14 04:18:54,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,60.7474,8.19,109.28,normal,99.6,95.2,5000,GW-OPCUA-02,1.3
2026-04-14 04:18:53,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,151.4456,23.4,312.1,normal,99.4,98.8,5000,GW-OPCUA-02,0.9
2026-04-14 04:18:33,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,113.5786,16.57,221.03,normal,99.7,95.2,256,GW-Modbus-03,1.4
2026-04-14 04:18:40,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,9.1679,1.27,16.91,normal,99.6,98.6,5000,GW-MQTT-01,1.2
2026-04-14 05:06:52,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.9269,0.25,3.37,normal,99.6,99.4,512,GW-MQTT-01,1.0
2026-04-14 05:06:38,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.2838,0.05,0.72,normal,99.3,95.1,2000,GW-Modbus-03,1.4
2026-04-14 05:06:01,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,27.15,4.05,54.03,normal,99.6,96.9,2000,GW-Modbus-03,1.2
2026-04-14 05:06:48,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,48.0095,5.4,72.12,normal,99.7,98.6,1000,GW-OPCUA-02,1.3
2026-04-14 05:06:18,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,31.4612,3.78,50.45,normal,99.7,94.4,2000,GW-Modbus-03,1.0
2026-04-14 05:06:13,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,68.4488,10.8,144.06,normal,99.6,95.2,512,GW-Modbus-03,0.5
2026-04-14 05:06:53,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,52.9909,7.65,102.02,normal,99.6,93.4,512,GW-Modbus-03,0.9
2026-04-14 05:06:20,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,4.2919,0.58,7.81,normal,99.4,96.3,512,GW-Modbus-03,1.4
2026-04-14 05:06:14,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,2.4383,0.31,4.16,normal,99.4,94.1,5000,GW-OPCUA-02,1.7
2026-04-14 05:06:52,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.4774,0.07,0.89,normal,99.4,97.5,128,GW-MQTT-01,1.5
2026-04-14 05:06:52,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,32.6802,4.99,66.64,normal,99.6,96.3,5000,GW-OPCUA-02,1.4
2026-04-14 05:06:51,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,33.6885,6.66,88.95,normal,99.5,97.2,2000,GW-MQTT-01,1.2
2026-04-14 05:06:34,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,21.11,4.66,62.22,normal,99.4,101.3,5000,GW-OPCUA-02,2.1
2026-04-14 05:06:26,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,95.8372,13.32,177.67,normal,99.5,94.9,5000,GW-OPCUA-02,1.8
2026-04-14 05:06:42,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,62.1443,9.43,125.82,normal,99.6,96.5,128,GW-MQTT-01,1.3
2026-04-14 05:06:07,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.4457,0.72,9.63,normal,99.3,95.3,512,GW-OPCUA-02,0.7
2026-04-14 05:06:36,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.2319,0.37,4.95,normal,99.5,94.6,5000,GW-Modbus-03,1.2
2026-04-14 05:06:06,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.4887,0.08,1.06,normal,99.4,95.6,128,GW-Modbus-03,1.1
2026-04-14 05:06:30,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,40.6004,5.94,79.24,normal,99.3,99.8,256,GW-MQTT-01,1.0
2026-04-14 05:06:08,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,41.5713,7.92,105.78,normal,99.4,96.2,256,GW-OPCUA-02,0.7
2026-04-14 05:06:00,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,36.1456,5.54,73.99,normal,99.3,97.7,128,GW-MQTT-01,0.5
2026-04-14 05:06:40,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,104.2735,15.84,211.29,normal,99.6,94.3,5000,GW-Modbus-03,1.1
2026-04-14 05:06:40,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,73.1597,11.22,149.63,normal,99.5,95.8,5000,GW-OPCUA-02,1.0
2026-04-14 05:06:18,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,6.2414,0.86,11.45,normal,99.4,94.2,5000,GW-MQTT-01,1.4
2026-04-14 05:06:59,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.0063,0.43,5.73,normal,99.3,98.6,512,GW-MQTT-01,1.5
2026-04-14 05:06:12,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.6267,0.09,1.23,normal,99.7,95.0,5000,GW-Modbus-03,1.3
2026-04-14 05:06:06,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,46.8623,6.88,91.85,normal,99.4,98.2,5000,GW-OPCUA-02,1.5
2026-04-14 05:06:02,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,65.7998,9.18,122.6,normal,99.6,97.9,128,GW-MQTT-01,1.4
2026-04-14 05:06:55,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,41.5053,6.43,85.76,normal,99.7,97.4,128,GW-OPCUA-02,1.6
2026-04-14 05:06:53,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,106.9909,18.36,244.9,normal,99.6,94.8,1000,GW-OPCUA-02,0.3
2026-04-14 05:06:27,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,84.7756,13.01,173.43,normal,99.3,96.0,5000,GW-Modbus-03,1.7
2026-04-14 05:06:08,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,6.5521,0.99,13.27,normal,99.7,99.8,1000,GW-MQTT-01,1.3
2026-04-14 05:06:50,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.1059,0.49,6.52,normal,99.7,91.9,2000,GW-OPCUA-02,1.3
2026-04-14 05:06:52,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.6114,0.1,1.4,normal,99.3,99.1,256,GW-OPCUA-02,1.7
2026-04-14 05:06:22,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,50.7268,7.83,104.46,normal,99.6,101.6,256,GW-OPCUA-02,0.8
2026-04-14 05:06:04,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,62.1681,10.44,139.43,normal,99.5,98.2,512,GW-OPCUA-02,1.8
2026-04-14 05:06:46,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,45.4633,7.31,97.53,normal,99.7,97.3,128,GW-Modbus-03,0.7
2026-04-14 05:06:04,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,159.0757,20.88,278.52,normal,99.3,98.4,2000,GW-Modbus-03,1.4
2026-04-14 05:06:43,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,100.7923,14.79,197.23,normal,99.5,97.1,5000,GW-MQTT-01,1.4
2026-04-14 05:06:43,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,7.2881,1.13,15.09,normal,99.3,96.6,2000,GW-MQTT-01,1.1
2026-04-14 05:06:29,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.5285,0.55,7.31,normal,99.6,98.8,128,GW-Modbus-03,0.7
2026-04-14 05:06:52,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.686,0.12,1.57,normal,99.3,97.2,1000,GW-OPCUA-02,1.2
2026-04-14 05:06:30,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,56.1206,8.78,117.06,normal,99.7,95.3,1000,GW-MQTT-01,0.3
2026-04-14 05:06:21,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,71.1771,11.7,156.26,normal,99.5,96.8,5000,GW-OPCUA-02,2.1
2026-04-14 05:06:33,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,59.2927,8.19,109.3,normal,99.5,95.8,512,GW-Modbus-03,1.0
2026-04-14 05:06:40,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,158.8747,23.4,312.13,normal,99.4,94.8,256,GW-Modbus-03,1.1
2026-04-14 05:06:15,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,110.1048,16.57,221.04,normal,99.7,98.8,128,GW-OPCUA-02,1.3
2026-04-14 05:06:42,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.6945,1.27,16.91,normal,99.4,98.9,512,GW-Modbus-03,1.0
2026-04-14 06:02:30,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,2.0809,0.25,3.37,normal,99.5,99.8,5000,GW-Modbus-03,1.4
2026-04-14 06:02:31,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.4247,0.05,0.72,normal,99.5,100.1,512,GW-OPCUA-02,1.2
2026-04-14 06:02:50,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,26.7766,4.05,54.04,normal,99.1,95.5,256,GW-OPCUA-02,1.6
2026-04-14 06:02:05,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,35.3331,5.4,72.14,normal,99.3,94.8,5000,GW-Modbus-03,0.6
2026-04-14 06:02:15,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,30.6513,3.78,50.46,normal,99.1,94.6,512,GW-MQTT-01,1.4
2026-04-14 06:02:23,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,61.4327,10.8,144.07,normal,99.5,98.7,256,GW-OPCUA-02,1.6
2026-04-14 06:02:15,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,55.5684,7.65,102.02,normal,99.7,100.6,1000,GW-OPCUA-02,1.9
2026-04-14 06:02:30,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,3.4026,0.58,7.81,normal,99.2,97.2,1000,GW-MQTT-01,1.1
2026-04-14 06:02:19,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,1.9538,0.31,4.16,normal,99.6,93.2,256,GW-OPCUA-02,1.0
2026-04-14 06:02:00,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.4851,0.07,0.89,normal,99.6,97.5,1000,GW-OPCUA-02,1.6
2026-04-14 06:02:13,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,36.1388,4.99,66.64,normal,99.7,99.1,128,GW-MQTT-01,1.0
2026-04-14 06:02:35,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,39.619,6.66,88.98,normal,99.3,97.9,1000,GW-OPCUA-02,1.7
2026-04-14 06:02:05,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,34.6118,4.66,62.23,normal,99.6,100.8,256,GW-MQTT-01,1.4
2026-04-14 06:02:22,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,86.6047,13.32,177.69,normal,99.6,93.9,128,GW-OPCUA-02,0.8
